Latitude,Longitude,Risk_Rating
25.523392,91.957974,0.1741
25.523392,91.967924,0.1653
25.523392,91.977875,0.3251
25.523392,91.987825,0.129
25.523392,91.997776,0.1222
25.523392,92.007726,0.2357
25.523392,92.017677,0.2017
25.523392,92.027628,0.145
25.523392,92.037578,0.1319
25.523392,92.047529,0.1502
25.532375,91.55,0.3781
25.532375,91.559951,0.1931
25.532375,91.569901,0.3714
25.532375,91.579852,0.1668
25.532375,91.589802,0.2069
25.532375,91.599753,0.1679
25.532375,91.609703,0.1621
25.532375,91.619654,0.1876
25.532375,91.629605,0.1593
25.532375,91.639555,0.3918
25.532375,91.649506,0.1802
25.532375,91.659456,0.1741
25.532375,91.669407,0.1816
25.532375,91.679357,0.1683
25.532375,91.689308,0.1726
25.532375,91.699259,0.18
25.532375,91.709209,0.208
25.532375,91.71916,0.4581
25.532375,91.72911,0.4452
25.532375,91.739061,0.3639
25.532375,91.749012,0.3729
25.532375,91.758962,0.2146
25.532375,91.768913,0.181
25.532375,91.778863,0.3753
25.532375,91.788814,0.1381
25.532375,91.798764,0.388
25.532375,91.808715,0.151
25.532375,91.818666,0.2077
25.532375,91.828616,0.1906
25.532375,91.838567,0.1441
25.532375,91.848517,0.1507
25.532375,91.858468,0.1593
25.532375,91.868418,0.1851
25.532375,91.878369,0.1759
25.532375,91.88832,0.13
25.532375,91.89827,0.1632
25.532375,91.908221,0.1694
25.532375,91.918171,0.1571
25.532375,91.928122,0.1651
25.532375,91.938072,0.3394
25.532375,91.948023,0.3242
25.532375,91.957974,0.1402
25.532375,91.967924,0.3935
25.532375,91.977875,0.3395
25.532375,91.987825,0.3227
25.532375,91.997776,0.2877
25.532375,92.007726,0.3168
25.532375,92.017677,0.3628
25.532375,92.027628,0.3491
25.532375,92.037578,0.3238
25.532375,92.047529,0.3749
25.541358,91.55,0.177
25.541358,91.559951,0.2929
25.541358,91.569901,0.1888
25.541358,91.579852,0.2363
25.541358,91.589802,0.1724
25.541358,91.599753,0.1644
25.541358,91.609703,0.1975
25.541358,91.619654,0.1875
25.541358,91.629605,0.2208
25.541358,91.639555,0.4036
25.541358,91.649506,0.1413
25.541358,91.659456,0.2609
25.541358,91.669407,0.1997
25.541358,91.679357,0.2081
25.541358,91.689308,0.1975
25.541358,91.699259,0.1901
25.541358,91.709209,0.18
25.541358,91.71916,0.2154
25.541358,91.72911,0.2052
25.541358,91.739061,0.1663
25.541358,91.749012,0.1744
25.541358,91.758962,0.1728
25.541358,91.768913,0.1488
25.541358,91.778863,0.2282
25.541358,91.788814,0.3882
25.541358,91.798764,0.1546
25.541358,91.808715,0.3754
25.541358,91.818666,0.36
25.541358,91.828616,0.1934
25.541358,91.838567,0.1729
25.541358,91.848517,0.1733
25.541358,91.858468,0.1318
25.541358,91.868418,0.183
25.541358,91.878369,0.145
25.541358,91.88832,0.1812
25.541358,91.89827,0.1788
25.541358,91.908221,0.1283
25.541358,91.918171,0.1611
25.541358,91.928122,0.1214
25.541358,91.938072,0.1179
25.541358,91.948023,0.1433
25.541358,91.957974,0.2
25.541358,91.967924,0.1782
25.541358,91.977875,0.1901
25.541358,91.987825,0.1483
25.541358,91.997776,0.3469
25.541358,92.007726,0.1717
25.541358,92.017677,0.1385
25.541358,92.027628,0.1873
25.541358,92.037578,0.1782
25.541358,92.047529,0.3696
25.550341,91.55,0.1573
25.550341,91.559951,0.1875
25.550341,91.569901,0.2033
25.550341,91.579852,0.1952
25.550341,91.589802,0.1993
25.550341,91.599753,0.1963
25.550341,91.609703,0.1769
25.550341,91.619654,0.163
25.550341,91.629605,0.2751
25.550341,91.639555,0.1342
25.550341,91.649506,0.3455
25.550341,91.659456,0.1886
25.550341,91.669407,0.164
25.550341,91.679357,0.1828
25.550341,91.689308,0.1911
25.550341,91.699259,0.1614
25.550341,91.709209,0.2282
25.550341,91.71916,0.2568
25.550341,91.72911,0.2248
25.550341,91.739061,0.1873
25.550341,91.749012,0.1595
25.550341,91.758962,0.167
25.550341,91.768913,0.174
25.550341,91.778863,0.1756
25.550341,91.788814,0.4365
25.550341,91.798764,0.3807
25.550341,91.808715,0.3003
25.550341,91.818666,0.1602
25.550341,91.828616,0.1762
25.550341,91.838567,0.1525
25.550341,91.848517,0.1295
25.550341,91.858468,0.1474
25.550341,91.868418,0.3634
25.550341,91.878369,0.152
25.550341,91.88832,0.1555
25.550341,91.89827,0.1766
25.550341,91.908221,0.145
25.550341,91.918171,0.194
25.550341,91.928122,0.1758
25.550341,91.938072,0.2191
25.550341,91.948023,0.347
25.550341,91.957974,0.157
25.550341,91.967924,0.3959
25.550341,91.977875,0.1825
25.550341,91.987825,0.1797
25.550341,91.997776,0.158
25.550341,92.007726,0.2071
25.550341,92.017677,0.1362
25.550341,92.027628,0.1415
25.550341,92.037578,0.3589
25.550341,92.047529,0.1757
25.559324,91.55,0.1898
25.559324,91.559951,0.1648
25.559324,91.569901,0.1631
25.559324,91.579852,0.2361
25.559324,91.589802,0.1851
25.559324,91.599753,0.185
25.559324,91.609703,0.1841
25.559324,91.619654,0.2021
25.559324,91.629605,0.152
25.559324,91.639555,0.1985
25.559324,91.649506,0.1648
25.559324,91.659456,0.1434
25.559324,91.669407,0.1786
25.559324,91.679357,0.2234
25.559324,91.689308,0.2531
25.559324,91.699259,0.2509
25.559324,91.709209,0.2231
25.559324,91.71916,0.2172
25.559324,91.72911,0.1813
25.559324,91.739061,0.1721
25.559324,91.749012,0.1369
25.559324,91.758962,0.2155
25.559324,91.768913,0.2021
25.559324,91.778863,0.4131
25.559324,91.788814,0.4215
25.559324,91.798764,0.2103
25.559324,91.808715,0.4183
25.559324,91.818666,0.3177
25.559324,91.828616,0.1501
25.559324,91.838567,0.3608
25.559324,91.848517,0.376
25.559324,91.858468,0.3992
25.559324,91.868418,0.2181
25.559324,91.878369,0.1679
25.559324,91.88832,0.231
25.559324,91.89827,0.1374
25.559324,91.908221,0.1938
25.559324,91.918171,0.19
25.559324,91.928122,0.1589
25.559324,91.938072,0.1826
25.559324,91.948023,0.161
25.559324,91.957974,0.2809
25.559324,91.967924,0.411
25.559324,91.977875,0.2408
25.559324,91.987825,0.1783
25.559324,91.997776,0.1743
25.559324,92.007726,0.3128
25.559324,92.017677,0.197
25.559324,92.027628,0.2307
25.559324,92.037578,0.198
25.559324,92.047529,0.4004
25.568308,91.55,0.231
25.568308,91.559951,0.2228
25.568308,91.569901,0.1431
25.568308,91.579852,0.148
25.568308,91.589802,0.1877
25.568308,91.599753,0.1966
25.568308,91.609703,0.1667
25.568308,91.619654,0.1511
25.568308,91.629605,0.1848
25.568308,91.639555,0.174
25.568308,91.649506,0.1659
25.568308,91.659456,0.1047
25.568308,91.669407,0.1418
25.568308,91.679357,0.1989
25.568308,91.689308,0.1544
25.568308,91.699259,0.1727
25.568308,91.709209,0.2204
25.568308,91.71916,0.1498
25.568308,91.72911,0.1978
25.568308,91.739061,0.1534
25.568308,91.749012,0.1774
25.568308,91.758962,0.1903
25.568308,91.768913,0.1959
25.568308,91.778863,0.1584
25.568308,91.788814,0.1781
25.568308,91.798764,0.4908
25.568308,91.808715,0.1953
25.568308,91.818666,0.4107
25.568308,91.828616,0.1513
25.568308,91.838567,0.1723
25.568308,91.848517,0.1705
25.568308,91.858468,0.132
25.568308,91.868418,0.1678
25.568308,91.878369,0.1963
25.568308,91.88832,0.1524
25.568308,91.89827,0.208
25.568308,91.908221,0.1484
25.568308,91.918171,0.214
25.568308,91.928122,0.1478
25.568308,91.938072,0.1866
25.568308,91.948023,0.1792
25.568308,91.957974,0.3666
25.568308,91.967924,0.4059
25.568308,91.977875,0.2276
25.568308,91.987825,0.2735
25.568308,91.997776,0.1867
25.568308,92.007726,0.4778
25.568308,92.017677,0.1867
25.568308,92.027628,0.1909
25.568308,92.037578,0.1271
25.568308,92.047529,0.1388
25.577291,91.55,0.132
25.577291,91.559951,0.1913
25.577291,91.569901,0.2151
25.577291,91.579852,0.1498
25.577291,91.589802,0.1303
25.577291,91.599753,0.1624
25.577291,91.609703,0.178
25.577291,91.619654,0.1845
25.577291,91.629605,0.1587
25.577291,91.639555,0.148
25.577291,91.649506,0.1223
25.577291,91.659456,0.1163
25.577291,91.669407,0.1578
25.577291,91.679357,0.1227
25.577291,91.689308,0.1883
25.577291,91.699259,0.1879
25.577291,91.709209,0.2174
25.577291,91.71916,0.2482
25.577291,91.72911,0.2868
25.577291,91.739061,0.1592
25.577291,91.749012,0.1484
25.577291,91.758962,0.1739
25.577291,91.768913,0.331
25.577291,91.778863,0.1534
25.577291,91.788814,0.1893
25.577291,91.798764,0.3136
25.577291,91.808715,0.1301
25.577291,91.818666,0.1706
25.577291,91.828616,0.3288
25.577291,91.838567,0.1217
25.577291,91.848517,0.1784
25.577291,91.858468,0.1305
25.577291,91.868418,0.1918
25.577291,91.878369,0.1546
25.577291,91.88832,0.1776
25.577291,91.89827,0.1853
25.577291,91.908221,0.1528
25.577291,91.918171,0.1744
25.577291,91.928122,0.1532
25.577291,91.938072,0.2337
25.577291,91.948023,0.1563
25.577291,91.957974,0.1574
25.577291,91.967924,0.3913
25.577291,91.977875,0.3137
25.577291,91.987825,0.3891
25.577291,91.997776,0.3808
25.577291,92.007726,0.2054
25.577291,92.017677,0.1993
25.577291,92.027628,0.3761
25.577291,92.037578,0.121
25.577291,92.047529,0.214
25.586274,91.55,0.3884
25.586274,91.559951,0.1621
25.586274,91.569901,0.1784
25.586274,91.579852,0.1913
25.586274,91.589802,0.1891
25.586274,91.599753,0.184
25.586274,91.609703,0.2689
25.586274,91.619654,0.1294
25.586274,91.629605,0.1587
25.586274,91.639555,0.1273
25.586274,91.649506,0.1746
25.586274,91.659456,0.1768
25.586274,91.669407,0.137
25.586274,91.679357,0.1198
25.586274,91.689308,0.1477
25.586274,91.699259,0.1236
25.586274,91.709209,0.1955
25.586274,91.71916,0.2366
25.586274,91.72911,0.245
25.586274,91.739061,0.226
25.586274,91.749012,0.1902
25.586274,91.758962,0.1393
25.586274,91.768913,0.1673
25.586274,91.778863,0.1704
25.586274,91.788814,0.2081
25.586274,91.798764,0.1396
25.586274,91.808715,0.2139
25.586274,91.818666,0.3941
25.586274,91.828616,0.1542
25.586274,91.838567,0.3807
25.586274,91.848517,0.1688
25.586274,91.858468,0.3053
25.586274,91.868418,0.2697
25.586274,91.878369,0.1342
25.586274,91.88832,0.1484
25.586274,91.89827,0.1638
25.586274,91.908221,0.1333
25.586274,91.918171,0.1763
25.586274,91.928122,0.3643
25.586274,91.938072,0.1106
25.586274,91.948023,0.2931
25.586274,91.957974,0.2435
25.586274,91.967924,0.3427
25.586274,91.977875,0.2937
25.586274,91.987825,0.193
25.586274,91.997776,0.1591
25.586274,92.007726,0.186
25.586274,92.017677,0.1596
25.586274,92.027628,0.1735
25.586274,92.037578,0.1442
25.586274,92.047529,0.1418
25.595257,91.55,0.3871
25.595257,91.559951,0.1712
25.595257,91.569901,0.132
25.595257,91.579852,0.1362
25.595257,91.589802,0.3894
25.595257,91.599753,0.1623
25.595257,91.609703,0.1774
25.595257,91.619654,0.1586
25.595257,91.629605,0.16
25.595257,91.639555,0.1196
25.595257,91.649506,0.2045
25.595257,91.659456,0.4054
25.595257,91.669407,0.1631
25.595257,91.679357,0.1489
25.595257,91.689308,0.3829
25.595257,91.699259,0.206
25.595257,91.709209,0.1899
25.595257,91.71916,0.2193
25.595257,91.72911,0.2174
25.595257,91.739061,0.2291
25.595257,91.749012,0.2122
25.595257,91.758962,0.1693
25.595257,91.768913,0.1384
25.595257,91.778863,0.1722
25.595257,91.788814,0.1563
25.595257,91.798764,0.2023
25.595257,91.808715,0.1875
25.595257,91.818666,0.1896
25.595257,91.828616,0.2049
25.595257,91.838567,0.3662
25.595257,91.848517,0.3734
25.595257,91.858468,0.289
25.595257,91.868418,0.2152
25.595257,91.878369,0.167
25.595257,91.88832,0.1774
25.595257,91.89827,0.212
25.595257,91.908221,0.1248
25.595257,91.918171,0.2344
25.595257,91.928122,0.202
25.595257,91.938072,0.1553
25.595257,91.948023,0.1664
25.595257,91.957974,0.1838
25.595257,91.967924,0.1753
25.595257,91.977875,0.1505
25.595257,91.987825,0.1782
25.595257,91.997776,0.1117
25.595257,92.007726,0.4533
25.595257,92.017677,0.1647
25.595257,92.027628,0.141
25.595257,92.037578,0.152
25.595257,92.047529,0.1396
25.60424,91.55,0.1566
25.60424,91.559951,0.1079
25.60424,91.569901,0.172
25.60424,91.579852,0.1237
25.60424,91.589802,0.1838
25.60424,91.599753,0.1248
25.60424,91.609703,0.1306
25.60424,91.619654,0.1224
25.60424,91.629605,0.3804
25.60424,91.639555,0.1434
25.60424,91.649506,0.1102
25.60424,91.659456,0.1135
25.60424,91.669407,0.1231
25.60424,91.679357,0.1522
25.60424,91.689308,0.1414
25.60424,91.699259,0.3302
25.60424,91.709209,0.3368
25.60424,91.71916,0.1155
25.60424,91.72911,0.36
25.60424,91.739061,0.1373
25.60424,91.749012,0.1309
25.60424,91.758962,0.11
25.60424,91.768913,0.1238
25.60424,91.778863,0.1631
25.60424,91.788814,0.1687
25.60424,91.798764,0.1583
25.60424,91.808715,0.1317
25.60424,91.818666,0.441
25.60424,91.828616,0.1772
25.60424,91.838567,0.2165
25.60424,91.848517,0.3415
25.60424,91.858468,0.3131
25.60424,91.868418,0.1143
25.60424,91.878369,0.3499
25.60424,91.88832,0.1278
25.60424,91.89827,0.172
25.60424,91.908221,0.2737
25.60424,91.918171,0.1267
25.60424,91.928122,0.1458
25.60424,91.938072,0.1102
25.60424,91.948023,0.1388
25.60424,91.957974,0.1536
25.60424,91.967924,0.1694
25.60424,91.977875,0.2211
25.60424,91.987825,0.243
25.60424,91.997776,0.3935
25.60424,92.007726,0.2021
25.60424,92.017677,0.2016
25.60424,92.027628,0.2009
25.60424,92.037578,0.1881
25.60424,92.047529,0.1602
25.613223,91.55,0.1367
25.613223,91.559951,0.1482
25.613223,91.569901,0.1509
25.613223,91.579852,0.1388
25.613223,91.589802,0.1235
25.613223,91.599753,0.1454
25.613223,91.609703,0.3862
25.613223,91.619654,0.1962
25.613223,91.629605,0.1109
25.613223,91.639555,0.3249
25.613223,91.649506,0.063
25.613223,91.659456,0.1056
25.613223,91.669407,0.1646
25.613223,91.679357,0.3499
25.613223,91.689308,0.35
25.613223,91.699259,0.1185
25.613223,91.709209,0.1744
25.613223,91.71916,0.2336
25.613223,91.72911,0.109
25.613223,91.739061,0.2904
25.613223,91.749012,0.3567
25.613223,91.758962,0.3596
25.613223,91.768913,0.2148
25.613223,91.778863,0.1785
25.613223,91.788814,0.4207
25.613223,91.798764,0.3381
25.613223,91.808715,0.1839
25.613223,91.818666,0.1984
25.613223,91.828616,0.1695
25.613223,91.838567,0.1356
25.613223,91.848517,0.1638
25.613223,91.858468,0.3485
25.613223,91.868418,0.0953
25.613223,91.878369,0.1418
25.613223,91.88832,0.1465
25.613223,91.89827,0.1606
25.613223,91.908221,0.1387
25.613223,91.918171,0.1214
25.613223,91.928122,0.3118
25.613223,91.938072,0.1874
25.613223,91.948023,0.3199
25.613223,91.957974,0.185
25.613223,91.967924,0.3925
25.613223,91.977875,0.2675
25.613223,91.987825,0.2431
25.613223,91.997776,0.2643
25.613223,92.007726,0.2186
25.613223,92.017677,0.2217
25.613223,92.027628,0.2093
25.613223,92.037578,0.1518
25.613223,92.047529,0.204
25.622206,91.55,0.1237
25.622206,91.559951,0.1857
25.622206,91.569901,0.1679
25.622206,91.579852,0.3759
25.622206,91.589802,0.1566
25.622206,91.599753,0.3698
25.622206,91.609703,0.1366
25.622206,91.619654,0.3455
25.622206,91.629605,0.3963
25.622206,91.639555,0.1256
25.622206,91.649506,0.1195
25.622206,91.659456,0.3935
25.622206,91.669407,0.1412
25.622206,91.679357,0.1533
25.622206,91.689308,0.1083
25.622206,91.699259,0.1544
25.622206,91.709209,0.3524
25.622206,91.71916,0.1334
25.622206,91.72911,0.2996
25.622206,91.739061,0.3113
25.622206,91.749012,0.5008
25.622206,91.758962,0.2421
25.622206,91.768913,0.2184
25.622206,91.778863,0.2507
25.622206,91.788814,0.2318
25.622206,91.798764,0.2298
25.622206,91.808715,0.1855
25.622206,91.818666,0.236
25.622206,91.828616,0.1735
25.622206,91.838567,0.1566
25.622206,91.848517,0.3366
25.622206,91.858468,0.3924
25.622206,91.868418,0.1869
25.622206,91.878369,0.1439
25.622206,91.88832,0.1319
25.622206,91.89827,0.1335
25.622206,91.908221,0.1384
25.622206,91.918171,0.138
25.622206,91.928122,0.3309
25.622206,91.938072,0.3085
25.622206,91.948023,0.2331
25.622206,91.957974,0.2893
25.622206,91.967924,0.213
25.622206,91.977875,0.1994
25.622206,91.987825,0.2068
25.622206,91.997776,0.1736
25.622206,92.007726,0.2143
25.622206,92.017677,0.1612
25.622206,92.027628,0.4426
25.622206,92.037578,0.1426
25.622206,92.047529,0.1536
25.631189,91.55,0.1047
25.631189,91.559951,0.3602
25.631189,91.569901,0.3695
25.631189,91.579852,0.152
25.631189,91.589802,0.381
25.631189,91.599753,0.1138
25.631189,91.609703,0.1271
25.631189,91.619654,0.1655
25.631189,91.629605,0.1591
25.631189,91.639555,0.137
25.631189,91.649506,0.1286
25.631189,91.659456,0.1154
25.631189,91.669407,0.1768
25.631189,91.679357,0.3721
25.631189,91.689308,0.3668
25.631189,91.699259,0.1707
25.631189,91.709209,0.1634
25.631189,91.71916,0.1319
25.631189,91.72911,0.4269
25.631189,91.739061,0.4116
25.631189,91.749012,0.2936
25.631189,91.758962,0.2318
25.631189,91.768913,0.1528
25.631189,91.778863,0.239
25.631189,91.788814,0.2083
25.631189,91.798764,0.4729
25.631189,91.808715,0.5346
25.631189,91.818666,0.1271
25.631189,91.828616,0.305
25.631189,91.838567,0.4472
25.631189,91.848517,0.4472
25.631189,91.858468,0.2782
25.631189,91.868418,0.295
25.631189,91.878369,0.1192
25.631189,91.88832,0.1199
25.631189,91.89827,0.1411
25.631189,91.908221,0.3399
25.631189,91.918171,0.1093
25.631189,91.928122,0.1333
25.631189,91.938072,0.3388
25.631189,91.948023,0.1683
25.631189,91.957974,0.3875
25.631189,91.967924,0.4139
25.631189,91.977875,0.1839
25.631189,91.987825,0.1138
25.631189,91.997776,0.2038
25.631189,92.007726,0.2239
25.631189,92.017677,0.1846
25.631189,92.027628,0.233
25.631189,92.037578,0.1793
25.631189,92.047529,0.1632
25.640172,91.55,0.2285
25.640172,91.559951,0.3747
25.640172,91.569901,0.1446
25.640172,91.579852,0.1316
25.640172,91.589802,0.1217
25.640172,91.599753,0.1661
25.640172,91.609703,0.1487
25.640172,91.619654,0.1522
25.640172,91.629605,0.189
25.640172,91.639555,0.2096
25.640172,91.649506,0.1249
25.640172,91.659456,0.3453
25.640172,91.669407,0.1328
25.640172,91.679357,0.2536
25.640172,91.689308,0.1353
25.640172,91.699259,0.1928
25.640172,91.709209,0.1818
25.640172,91.71916,0.1874
25.640172,91.72911,0.4733
25.640172,91.739061,0.2024
25.640172,91.749012,0.2281
25.640172,91.758962,0.1936
25.640172,91.768913,0.5346
25.640172,91.778863,0.2152
25.640172,91.788814,0.1671
25.640172,91.798764,0.2772
25.640172,91.808715,0.1345
25.640172,91.818666,0.1316
25.640172,91.828616,0.1878
25.640172,91.838567,0.486
25.640172,91.848517,0.2855
25.640172,91.858468,0.4109
25.640172,91.868418,0.6276
25.640172,91.878369,0.2555
25.640172,91.88832,0.3346
25.640172,91.89827,0.1022
25.640172,91.908221,0.0908
25.640172,91.918171,0.159
25.640172,91.928122,0.0905
25.640172,91.938072,0.0999
25.640172,91.948023,0.1279
25.640172,91.957974,0.1606
25.640172,91.967924,0.1513
25.640172,91.977875,0.2174
25.640172,91.987825,0.2533
25.640172,91.997776,0.1871
25.640172,92.007726,0.1869
25.640172,92.017677,0.2037
25.640172,92.027628,0.2036
25.640172,92.037578,0.2174
25.640172,92.047529,0.1916
25.649156,91.55,0.3343
25.649156,91.559951,0.4072
25.649156,91.569901,0.2065
25.649156,91.579852,0.1753
25.649156,91.589802,0.1767
25.649156,91.599753,0.1418
25.649156,91.609703,0.1244
25.649156,91.619654,0.134
25.649156,91.629605,0.1255
25.649156,91.639555,0.1146
25.649156,91.649506,0.2438
25.649156,91.659456,0.1326
25.649156,91.669407,0.1177
25.649156,91.679357,0.4045
25.649156,91.689308,0.1896
25.649156,91.699259,0.5054
25.649156,91.709209,0.2184
25.649156,91.71916,0.2362
25.649156,91.72911,0.2343
25.649156,91.739061,0.2846
25.649156,91.749012,0.2171
25.649156,91.758962,0.1842
25.649156,91.768913,0.2723
25.649156,91.778863,0.27
25.649156,91.788814,0.1664
25.649156,91.798764,0.29
25.649156,91.808715,0.2287
25.649156,91.818666,0.1839
25.649156,91.828616,0.1638
25.649156,91.838567,0.147
25.649156,91.848517,0.1201
25.649156,91.858468,0.1253
25.649156,91.868418,0.2147
25.649156,91.878369,0.271
25.649156,91.88832,0.2357
25.649156,91.89827,0.3678
25.649156,91.908221,0.1282
25.649156,91.918171,0.1278
25.649156,91.928122,0.0791
25.649156,91.938072,0.1313
25.649156,91.948023,0.173
25.649156,91.957974,0.1344
25.649156,91.967924,0.1031
25.649156,91.977875,0.1592
25.649156,91.987825,0.1731
25.649156,91.997776,0.1176
25.649156,92.007726,0.14
25.649156,92.017677,0.1388
25.649156,92.027628,0.2179
25.649156,92.037578,0.1298
25.649156,92.047529,0.1236
25.658139,91.55,0.1829
25.658139,91.559951,0.1696
25.658139,91.569901,0.2169
25.658139,91.579852,0.1721
25.658139,91.589802,0.2682
25.658139,91.599753,0.3785
25.658139,91.609703,0.1422
25.658139,91.619654,0.1633
25.658139,91.629605,0.3557
25.658139,91.639555,0.1478
25.658139,91.649506,0.1733
25.658139,91.659456,0.1531
25.658139,91.669407,0.414
25.658139,91.679357,0.1515
25.658139,91.689308,0.1958
25.658139,91.699259,0.3369
25.658139,91.709209,0.2406
25.658139,91.71916,0.2387
25.658139,91.72911,0.3964
25.658139,91.739061,0.1975
25.658139,91.749012,0.1985
25.658139,91.758962,0.2199
25.658139,91.768913,0.2354
25.658139,91.778863,0.2333
25.658139,91.788814,0.2606
25.658139,91.798764,0.238
25.658139,91.808715,0.2309
25.658139,91.818666,0.2032
25.658139,91.828616,0.1273
25.658139,91.838567,0.132
25.658139,91.848517,0.4154
25.658139,91.858468,0.2769
25.658139,91.868418,0.1441
25.658139,91.878369,0.1409
25.658139,91.88832,0.5517
25.658139,91.89827,0.3589
25.658139,91.908221,0.1147
25.658139,91.918171,0.1135
25.658139,91.928122,0.1915
25.658139,91.938072,0.1355
25.658139,91.948023,0.1312
25.658139,91.957974,0.4083
25.658139,91.967924,0.1334
25.658139,91.977875,0.1207
25.658139,91.987825,0.183
25.658139,91.997776,0.1784
25.658139,92.007726,0.2298
25.658139,92.017677,0.1369
25.658139,92.027628,0.1998
25.658139,92.037578,0.1504
25.658139,92.047529,0.2043
25.667122,91.55,0.2716
25.667122,91.559951,0.267
25.667122,91.569901,0.2112
25.667122,91.579852,0.1883
25.667122,91.589802,0.4111
25.667122,91.599753,0.1637
25.667122,91.609703,0.1313
25.667122,91.619654,0.1447
25.667122,91.629605,0.1476
25.667122,91.639555,0.2029
25.667122,91.649506,0.2243
25.667122,91.659456,0.389
25.667122,91.669407,0.1556
25.667122,91.679357,0.4047
25.667122,91.689308,0.3943
25.667122,91.699259,0.1922
25.667122,91.709209,0.2482
25.667122,91.71916,0.1827
25.667122,91.72911,0.1663
25.667122,91.739061,0.2249
25.667122,91.749012,0.219
25.667122,91.758962,0.1813
25.667122,91.768913,0.2232
25.667122,91.778863,0.1679
25.667122,91.788814,0.4539
25.667122,91.798764,0.2012
25.667122,91.808715,0.2469
25.667122,91.818666,0.1544
25.667122,91.828616,0.1921
25.667122,91.838567,0.1642
25.667122,91.848517,0.0902
25.667122,91.858468,0.1418
25.667122,91.868418,0.1245
25.667122,91.878369,0.1554
25.667122,91.88832,0.2395
25.667122,91.89827,0.2278
25.667122,91.908221,0.1416
25.667122,91.918171,0.0938
25.667122,91.928122,0.1353
25.667122,91.938072,0.082
25.667122,91.948023,0.2304
25.667122,91.957974,0.1054
25.667122,91.967924,0.1572
25.667122,91.977875,0.1265
25.667122,91.987825,0.1597
25.667122,91.997776,0.4079
25.667122,92.007726,0.4775
25.667122,92.017677,0.2169
25.667122,92.027628,0.1436
25.667122,92.037578,0.1681
25.667122,92.047529,0.2268
25.676105,91.55,0.407
25.676105,91.559951,0.2143
25.676105,91.569901,0.1865
25.676105,91.579852,0.1943
25.676105,91.589802,0.2062
25.676105,91.599753,0.3531
25.676105,91.609703,0.2419
25.676105,91.619654,0.2336
25.676105,91.629605,0.1815
25.676105,91.639555,0.195
25.676105,91.649506,0.1662
25.676105,91.659456,0.3829
25.676105,91.669407,0.3367
25.676105,91.679357,0.1799
25.676105,91.689308,0.3153
25.676105,91.699259,0.1685
25.676105,91.709209,0.4729
25.676105,91.71916,0.1903
25.676105,91.72911,0.229
25.676105,91.739061,0.2144
25.676105,91.749012,0.2722
25.676105,91.758962,0.2068
25.676105,91.768913,0.2085
25.676105,91.778863,0.2244
25.676105,91.788814,0.1586
25.676105,91.798764,0.2017
25.676105,91.808715,0.2272
25.676105,91.818666,0.1771
25.676105,91.828616,0.24
25.676105,91.838567,0.177
25.676105,91.848517,0.2136
25.676105,91.858468,0.1294
25.676105,91.868418,0.1421
25.676105,91.878369,0.1883
25.676105,91.88832,0.1202
25.676105,91.89827,0.1602
25.676105,91.908221,0.1023
25.676105,91.918171,0.1083
25.676105,91.928122,0.1767
25.676105,91.938072,0.1698
25.676105,91.948023,0.1491
25.676105,91.957974,0.1252
25.676105,91.967924,0.1103
25.676105,91.977875,0.091
25.676105,91.987825,0.1428
25.676105,91.997776,0.442
25.676105,92.007726,0.15
25.676105,92.017677,0.258
25.676105,92.027628,0.1297
25.676105,92.037578,0.1497
25.676105,92.047529,0.4196
25.685088,91.55,0.4613
25.685088,91.559951,0.2304
25.685088,91.569901,0.4145
25.685088,91.579852,0.2062
25.685088,91.589802,0.2112
25.685088,91.599753,0.2451
25.685088,91.609703,0.2638
25.685088,91.619654,0.2
25.685088,91.629605,0.2199
25.685088,91.639555,0.1909
25.685088,91.649506,0.4053
25.685088,91.659456,0.3831
25.685088,91.669407,0.1507
25.685088,91.679357,0.1406
25.685088,91.689308,0.1588
25.685088,91.699259,0.3334
25.685088,91.709209,0.164
25.685088,91.71916,0.1745
25.685088,91.72911,0.3475
25.685088,91.739061,0.1749
25.685088,91.749012,0.1591
25.685088,91.758962,0.2561
25.685088,91.768913,0.1464
25.685088,91.778863,0.2377
25.685088,91.788814,0.1985
25.685088,91.798764,0.1944
25.685088,91.808715,0.1407
25.685088,91.818666,0.1227
25.685088,91.828616,0.1497
25.685088,91.838567,0.1152
25.685088,91.848517,0.158
25.685088,91.858468,0.1758
25.685088,91.868418,0.2399
25.685088,91.878369,0.2888
25.685088,91.88832,0.3622
25.685088,91.89827,0.3548
25.685088,91.908221,0.1188
25.685088,91.918171,0.1526
25.685088,91.928122,0.1063
25.685088,91.938072,0.121
25.685088,91.948023,0.112
25.685088,91.957974,0.1498
25.685088,91.967924,0.1407
25.685088,91.977875,0.1443
25.685088,91.987825,0.1302
25.685088,91.997776,0.1138
25.685088,92.007726,0.119
25.685088,92.017677,0.1721
25.685088,92.027628,0.1686
25.685088,92.037578,0.1834
25.685088,92.047529,0.1242
25.694071,91.55,0.2333
25.694071,91.559951,0.196
25.694071,91.569901,0.3927
25.694071,91.579852,0.198
25.694071,91.589802,0.3566
25.694071,91.599753,0.1697
25.694071,91.609703,0.1883
25.694071,91.619654,0.1833
25.694071,91.629605,0.173
25.694071,91.639555,0.1622
25.694071,91.649506,0.4047
25.694071,91.659456,0.1398
25.694071,91.669407,0.179
